ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8112491	2.48e-04	5.72e-05	4.079454	0.36902	0.0239626	GUSBP9///GUSBP3///LOC653080///GUSBP2///SMA5///SMA4	glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene
8175436	4.55e-04	1.10e-04	-3.915979	0.36825	-0.0379441		
8021376	2.70e-04	6.28e-05	4.056896	0.3677	0.02023156	NEDD4L	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
7952056	4.47e-04	1.08e-04	3.921553	0.36686	0.0472582	CD3D	CD3d molecule
8076836	3.85e-04	9.19e-05	-3.962216	0.36667	-0.02070859	BRD1	bromodomain containing 1
8006531	2.52e-04	5.82e-05	4.075387	0.36644	0.0295657	SLFN5	schlafen family member 5
8136938	4.58e-04	1.11e-04	3.913866	0.36606	0.06819529		
8143599	4.58e-04	1.11e-04	3.913866	0.36606	0.06819529		
8095337	4.66e-04	1.13e-04	-3.909254	0.36593	-0.03203898		
8143327	3.30e-04	7.76e-05	4.004462	0.36422	0.02683613	PARP12	poly(ADP-ribose) polymerase family member 12
7895445	4.48e-04	1.09e-04	-3.920307	0.36053	-0.10300431		
7905299	2.90e-04	6.78e-05	4.037854	0.35977	0.03221017	PRUNE1	prune exopolyphosphatase
7968931	3.17e-04	7.45e-05	4.01456	0.35961	0.01562809	COG3	component of oligomeric golgi complex 3
8030899	3.47e-04	8.21e-05	3.990402	0.35658	0.01877036	ZNF766	zinc finger protein 766
8109597	2.90e-04	6.78e-05	-4.037937	0.35651	-0.02511492	UBLCP1	ubiquitin like domain containing CTD phosphatase 1
7984475	3.70e-04	8.80e-05	-3.973148	0.35379	-0.0342083	CORO2B	coronin 2B
8046646	3.71e-04	8.82e-05	3.972359	0.35271	0.03156062	OSBPL6	oxysterol binding protein like 6
8055482	4.73e-04	1.15e-04	-3.905249	0.35247	-0.03170839		
8109507	4.48e-04	1.08e-04	3.920834	0.35182	0.06842186	ITK	IL2 inducible T-cell kinase
8135594	1.76e-04	3.96e-05	-4.168683	0.34991	-0.01522135	CAV1	caveolin 1
8122265	3.50e-04	8.27e-05	3.988682	0.34859	0.06010785	TNFAIP3	TNF alpha induced protein 3
7950492	4.24e-04	1.02e-04	3.935901	0.34843	0.02143505	KLHL35	kelch like family member 35
7896510	4.73e-04	1.15e-04	-3.905523	0.34562	-0.10419122		
7894072	2.73e-04	6.35e-05	4.053954	0.34499	0.02224872		
8106962	4.17e-04	1.00e-04	-3.940535	0.34369	-0.04052771	ARSK	arylsulfatase family member K
8059343	4.77e-04	1.16e-04	-3.902688	0.34328	-0.03349607		
8047780	4.56e-04	1.11e-04	3.91546	0.34297	0.08030023	SNORA41	small nucleolar RNA, H/ACA box 41
8040090	3.68e-04	8.74e-05	3.974757	0.34229	0.03135184	RNF144A	ring finger protein 144A
8012376	2.75e-04	6.38e-05	4.052716	0.34081	0.0155855	VAMP2	vesicle associated membrane protein 2
7929258	4.74e-04	1.15e-04	3.90488	0.3403	0.04495675	KIF11	kinesin family member 11
7937913	4.36e-04	1.05e-04	3.928378	0.34011	0.03502112		
8064866	3.52e-04	8.33e-05	3.986805	0.33659	0.03472819	LOC643406///LINC00654	uncharacterized LOC643406///long intergenic non-protein coding RNA 654
7966441	4.10e-04	9.83e-05	3.945234	0.33658	0.02400485	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1
8098101	3.88e-04	9.27e-05	3.959994	0.33523	0.04992715		
8028963	4.77e-04	1.16e-04	-3.902762	0.33356	-0.03869777	CYP2B6	cytochrome P450 family 2 subfamily B member 6
8024001	3.66e-04	8.68e-05	-3.976425	0.33253	-0.02786621		
7935230	4.08e-04	9.77e-05	3.946766	0.33037	0.03633262	ALDH18A1	aldehyde dehydrogenase 18 family member A1
7926259	4.79e-04	1.17e-04	-3.901767	0.3287	-0.03545607	MCM10	minichromosome maintenance 10 replication initiation factor
7896861	4.84e-04	1.18e-04	-3.899028	0.32742	-0.03765925	MIR200A	microRNA 200a
7998983	4.61e-04	1.12e-04	3.912558	0.32691	0.02849685	NLRC3	NLR family CARD domain containing 3
7974207	4.63e-04	1.12e-04	-3.911263	0.32554	-0.04184262	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
7959807	4.66e-04	1.13e-04	-3.909299	0.32028	-0.03920408	TMEM132B	transmembrane protein 132B
7897753	4.53e-04	1.10e-04	-3.917575	0.31594	-0.0250613	C1orf167	chromosome 1 open reading frame 167
8142740	4.22e-04	1.01e-04	-3.937319	0.31241	-0.02024606	GCC1	GRIP and coiled-coil domain containing 1
8115158	2.12e-04	4.82e-05	-4.12128	0.31207	-0.01409594	RPS14	ribosomal protein S14
7970388	4.77e-04	1.16e-04	3.902657	0.31198	0.08004222		
8066254	3.96e-04	9.46e-05	-3.954934	0.31112	-0.0379335		
7904036	3.02e-04	7.07e-05	-4.027475	0.3099	-0.02018226	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1
7900201	2.99e-04	6.98e-05	-4.03058	0.30882	-0.02239264	UTP11	UTP11, small subunit processome component homolog (S. cerevisiae)
7894581	3.14e-04	7.36e-05	-4.017485	0.30835	-0.03306038		
8143564	4.42e-04	1.07e-04	-3.924467	0.30822	-0.02480148	FAM131B	family with sequence similarity 131 member B
7996423	4.27e-04	1.03e-04	-3.934002	0.30812	-0.02255263	FBXL8///HSF4	F-box and leucine rich repeat protein 8///heat shock transcription factor 4
8033445	4.28e-04	1.03e-04	-3.933433	0.30778	-0.06555247	CD209	CD209 molecule
8162421	3.38e-04	7.97e-05	-3.997645	0.3074	-0.02341095	CENPP///IPPK	centromere protein P///inositol-pentakisphosphate 2-kinase
8045247	2.89e-04	6.73e-05	-4.039509	0.30577	-0.02447443	PLEKHB2	pleckstrin homology domain containing B2
8112564	2.29e-04	5.26e-05	4.100271	0.29978	0.02133291	GUSBP9///GUSBP3///GUSBP2///SMA5///SMA4	glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene
8069517	4.59e-04	1.11e-04	3.913566	0.29936	0.07339663		
8029814	3.14e-04	7.36e-05	-4.01738	0.29911	-0.01542879	PPP5C	protein phosphatase 5 catalytic subunit
8064900	4.89e-04	1.19e-04	3.895975	0.29789	0.03864677		
7952641	3.91e-04	9.34e-05	-3.958127	0.29193	-0.02629657	ARHGAP32	Rho GTPase activating protein 32
8161442	4.47e-04	1.08e-04	-3.921386	0.29168	-0.06648779	FAM27B	family with sequence similarity 27 member B
8066641	3.99e-04	9.56e-05	-3.952303	0.2903	-0.0190999	ZNF335	zinc finger protein 335
8003560	4.17e-04	1.00e-04	-3.940309	0.2901	-0.02170656	DBNDD1	dysbindin domain containing 1
8012924	4.44e-04	1.07e-04	3.923226	0.288	0.0257236	TVP23C	trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
8088247	3.89e-04	9.30e-05	3.959206	0.28768	0.0258544	ARHGEF3	Rho guanine nucleotide exchange factor 3
7894991	1.81e-04	4.07e-05	4.162078	0.28671	0.00988126		
8173189	4.36e-04	1.05e-04	3.927986	0.28423	0.0189328	SPIN2B///SPIN2A	spindlin family member 2B///spindlin family member 2A
8136248	3.70e-04	8.80e-05	3.972979	0.28156	0.06763916	MEST	mesoderm specific transcript
7928369	3.58e-04	8.48e-05	-3.982395	0.2814	-0.01695664	SEC24C	SEC24 homolog C, COPII coat complex component
8147697	5.04e-04	1.24e-04	-3.887455	0.27771	-0.03368884	GRHL2	grainyhead like transcription factor 2
8005953	4.46e-04	1.08e-04	-3.922217	0.27698	-0.04834519	SNORD4A	small nucleolar RNA, C/D box 4A
8096602	4.97e-04	1.21e-04	3.891737	0.27171	0.05856479	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1
8016414	5.11e-04	1.25e-04	3.883728	0.26878	0.04356728	SKAP1	src kinase associated phosphoprotein 1
8149208	4.43e-04	1.07e-04	3.923541	0.26766	0.03567571	OR7E125P	olfactory receptor family 7 subfamily E member 125 pseudogene
8179451	3.84e-04	9.16e-05	3.962927	0.26617	0.01783413	PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2
7939569	4.29e-04	1.03e-04	-3.932785	0.26086	-0.01964289	PRDM11	PR/SET domain 11
8138789	3.25e-04	7.65e-05	4.008009	0.25842	0.01789946	JAZF1	JAZF zinc finger 1
8005235	3.45e-04	8.15e-05	-3.992182	0.25554	-0.02153815	MPRIP	myosin phosphatase Rho interacting protein
7927732	2.83e-04	6.59e-05	4.045006	0.25445	0.03143176	ARID5B	AT-rich interaction domain 5B
8039569	4.31e-04	1.04e-04	-3.931205	0.25073	-0.01946495	ZNF787	zinc finger protein 787
8048541	1.64e-04	3.65e-05	-4.188332	0.2503	-0.0090322	DES	desmin
7954469	3.58e-04	8.49e-05	-3.982054	0.24931	-0.02162401	RASSF8	Ras association domain family member 8
7967091	3.24e-04	7.62e-05	4.009043	0.24817	0.01702509	SPPL3	signal peptide peptidase like 3
8150266	3.34e-04	7.87e-05	-4.001065	0.24566	-0.02048366	LSM1	LSM1 homolog, mRNA degradation associated
8036406	4.52e-04	1.09e-04	3.918334	0.24555	0.02534105	ZNF571	zinc finger protein 571
8025478	3.87e-04	9.24e-05	3.960788	0.24479	0.02634592	ZNF559-ZNF177///ZNF559	ZNF559-ZNF177 readthrough///zinc finger protein 559
8053562	2.77e-04	6.45e-05	4.050024	0.24155	0.01409333	CHMP3	charged multivesicular body protein 3
7964388	4.10e-04	9.85e-05	-3.944878	0.24069	-0.02347941	NDUFA4L2	NDUFA4, mitochondrial complex associated like 2
8037621	4.55e-04	1.10e-04	3.916407	0.23666	0.02637726	EML2	echinoderm microtubule associated protein like 2
8129627	5.19e-04	1.28e-04	3.879305	0.23456	0.03150639	VNN3	vanin 3
7908437	2.74e-04	6.36e-05	4.053568	0.2329	0.01061926	CDC73	cell division cycle 73
8023063	2.18e-04	4.98e-05	4.11365	0.23136	0.02206197	ATP5A1	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle
8080184	2.91e-04	6.78e-05	4.037694	0.23135	0.02410543	ALAS1	5'-aminolevulinate synthase 1
8107468	4.98e-04	1.22e-04	-3.89115	0.23106	-0.03229882		
8094378	4.86e-04	1.19e-04	-3.897449	0.22977	-0.03168393	PI4K2B	phosphatidylinositol 4-kinase type 2 beta
8127145	2.51e-04	5.78e-05	-4.077182	0.22959	-0.02515539	ELOVL5	ELOVL fatty acid elongase 5
7976101	3.66e-04	8.70e-05	3.975787	0.22947	0.01580975	ZC3H14	zinc finger CCCH-type containing 14
7921088	3.81e-04	9.09e-05	3.964997	0.22902	0.04568066	NES	nestin
7938646	5.33e-04	1.31e-04	-3.872179	0.22798	-0.04331969	CALCB	calcitonin related polypeptide beta
8157463	4.73e-04	1.15e-04	3.905464	0.22534	0.04012999	TMEM268	transmembrane protein 268
7965800	5.31e-04	1.31e-04	-3.873297	0.22435	-0.03698974	CHPT1///SYCP3	choline phosphotransferase 1///synaptonemal complex protein 3
7923991	3.99e-04	9.55e-05	-3.952587	0.22236	-0.03671264	PLXNA2	plexin A2
7892692	3.85e-04	9.19e-05	3.962136	0.2206	0.03078181		
7893991	2.74e-04	6.37e-05	-4.053287	0.22	-0.01864351		
7922976	4.88e-04	1.19e-04	3.896235	0.21953	0.07359139	PTGS2	prostaglandin-endoperoxide synthase 2
8169412	4.25e-04	1.02e-04	-3.935208	0.21841	-0.02430422	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit
8159415	3.57e-04	8.47e-05	-3.982664	0.21755	-0.01738361	RABL6	RAB, member RAS oncogene family-like 6
8013606	3.63e-04	8.61e-05	3.978557	0.21714	0.05520122	VTN	vitronectin
8029958	3.07e-04	7.18e-05	4.023572	0.21594	0.02289707	GLTSCR2	glioma tumor suppressor candidate region gene 2
8062409	3.81e-04	9.08e-05	-3.965088	0.21575	-0.01581904	CTNNBL1	catenin beta like 1
7986359	2.88e-04	6.72e-05	4.039954	0.21494	0.02402839	IGF1R	insulin like growth factor 1 receptor
8137010	5.27e-04	1.29e-04	3.875512	0.21386	0.04192302	CNTNAP2	contactin associated protein-like 2
8159385	5.02e-04	1.23e-04	3.88862	0.21351	0.0344422	CCDC183///RABL6	coiled-coil domain containing 183///RAB, member RAS oncogene family-like 6
8168875	3.97e-04	9.49e-05	3.954163	0.21306	0.02443348	ARMCX3	armadillo repeat containing, X-linked 3
7896189	4.39e-04	1.06e-04	3.926652	0.2126	0.05096576		
8037422	4.84e-04	1.18e-04	-3.899134	0.21249	-0.03005807	LYPD5	LY6/PLAUR domain containing 5
7990652	5.35e-04	1.32e-04	-3.870717	0.21025	-0.07680429		
7949454	3.84e-04	9.15e-05	-3.96339	0.20797	-0.01882264	MAP3K11	mitogen-activated protein kinase kinase kinase 11
7999364	5.11e-04	1.25e-04	3.883856	0.20391	0.05320509	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
8153488	5.02e-04	1.23e-04	-3.888755	0.20012	-0.02573736	FAM83H	family with sequence similarity 83 member H
8144557	3.92e-04	9.36e-05	-3.957686	0.1997	-0.01904486	MSRA	methionine sulfoxide reductase A
8102464	5.28e-04	1.30e-04	3.874874	0.19963	0.02997761	TRAM1L1	translocation associated membrane protein 1-like 1
7894761	2.34e-04	5.37e-05	-4.094959	0.1992	-0.01707437		
8180283	3.68e-04	8.75e-05	-3.974522	0.19905	-0.02778585	RPL13	ribosomal protein L13
7989493	4.76e-04	1.16e-04	3.903257	0.19897	0.03230566	RPS27L	ribosomal protein S27 like
7893355	5.29e-04	1.30e-04	-3.874417	0.19896	-0.1309021		
7896634	5.29e-04	1.30e-04	-3.874417	0.19896	-0.1309021		
7901592	4.55e-04	1.10e-04	3.916084	0.19406	0.02424331	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2
7894467	4.51e-04	1.09e-04	3.918643	0.19268	0.04954577		
8136459	5.53e-04	1.37e-04	-3.861677	0.19165	-0.03387841	AKR1D1	aldo-keto reductase family 1, member D1
8060274	3.60e-04	8.54e-05	-3.980408	0.18914	-0.01707698	THAP4	THAP domain containing 4
8077250	3.60e-04	8.54e-05	-3.980408	0.18914	-0.01707698	THAP4	THAP domain containing 4
8056100	5.08e-04	1.25e-04	3.885165	0.18732	0.03685531		
8175234	4.57e-04	1.11e-04	3.91491	0.1853	0.07875557	GPC3	glypican 3
7945357	3.42e-04	8.08e-05	3.994393	0.183	0.02729113	SIRT3	sirtuin 3
7921442	5.58e-04	1.38e-04	3.859204	0.18292	0.03774763		
8180415	4.31e-04	1.04e-04	-3.931468	0.18231	-0.02036681	SLC25A51	solute carrier family 25 member 51
8084943	5.42e-04	1.34e-04	3.867132	0.18191	0.03616703	UBXN7-AS1	UBXN7 antisense RNA 1
7907353	4.51e-04	1.09e-04	-3.918497	0.17321	-0.02553511	METTL13	methyltransferase like 13
8156688	4.59e-04	1.11e-04	3.913714	0.17163	0.02175658	TDRD7	tudor domain containing 7
7927548	5.35e-04	1.32e-04	-3.870772	0.169	-0.04475203	TIMM23	translocase of inner mitochondrial membrane 23
7945260	5.66e-04	1.40e-04	-3.85487	0.16651	-0.02963116		
8115481	5.61e-04	1.39e-04	-3.857935	0.1636	-0.03101178	FAM71B	family with sequence similarity 71 member B
7896258	2.30e-04	5.27e-05	-4.099483	0.1617	-0.01509926		
8173120	5.49e-04	1.35e-04	3.864067	0.16082	0.0822592	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
8070386	5.71e-04	1.42e-04	-3.852681	0.15841	-0.04032301	BRWD1-IT2	BRWD1 intronic transcript 2 (non-protein coding)
8048518	4.90e-04	1.20e-04	-3.895447	0.15593	-0.0196094	TUBA4B	tubulin alpha 4b
7911799	4.86e-04	1.19e-04	3.89736	0.15581	0.02397804	MEGF6	multiple EGF like domains 6
8119503	3.85e-04	9.17e-05	-3.962723	0.15562	-0.01949872	TAF8	TATA-box binding protein associated factor 8
7954631	4.57e-04	1.11e-04	-3.915067	0.15485	-0.03637645	FAR2	fatty acyl-CoA reductase 2
8166355	5.34e-04	1.32e-04	3.871422	0.15447	0.04401027	CNKSR2	connector enhancer of kinase suppressor of Ras 2
8165217	4.17e-04	1.00e-04	-3.940515	0.15245	-0.03006472	NOTCH1	notch 1
7892742	3.18e-04	7.47e-05	4.014005	0.14955	0.02639226		
8032595	4.88e-04	1.19e-04	-3.896235	0.14609	-0.01951096	DOHH	deoxyhypusine hydroxylase/monooxygenase
7941203	5.57e-04	1.38e-04	-3.860045	0.14575	-0.03065566	SLC22A20	solute carrier family 22 member 20
7990632	2.90e-04	6.76e-05	4.038596	0.14287	0.01940499	PEAK1	pseudopodium enriched atypical kinase 1
8018343	4.61e-04	1.12e-04	-3.912371	0.14073	-0.02414427	MIF4GD///MRPS7	MIF4G domain containing///mitochondrial ribosomal protein S7
7973371	4.03e-04	9.65e-05	-3.949861	0.13884	-0.0186992	C14orf119	chromosome 14 open reading frame 119
8166059	5.58e-04	1.38e-04	3.859133	0.13878	0.05222207	TLR7	toll like receptor 7
7939265	3.89e-04	9.29e-05	-3.959522	0.13817	-0.02003268	NAT10	N-acetyltransferase 10
8005048	3.11e-04	7.29e-05	4.019831	0.13637	0.03824844	MYOCD	myocardin
8167998	4.20e-04	1.01e-04	3.938361	0.13414	0.03260662	AR	androgen receptor
7952897	5.49e-04	1.36e-04	3.863514	0.13333	0.03637825	IQSEC3	IQ motif and Sec7 domain 3
7988283	4.67e-04	1.14e-04	3.90859	0.13224	0.0241339	EIF3J-AS1	EIF3J antisense RNA 1 (head to head)
8025035	4.86e-04	1.19e-04	3.897977	0.13022	0.03491522	ALKBH7	alkB homolog 7
7895573	5.86e-04	1.46e-04	-3.845229	0.12864	-0.09494308		
7964360	3.60e-04	8.54e-05	-3.980556	0.12822	-0.02163538	STAT6	signal transducer and activator of transcription 6
7915261	3.97e-04	9.50e-05	-3.953912	0.12564	-0.02174381	TRIT1	tRNA isopentenyltransferase 1
7901895	4.07e-04	9.75e-05	3.947225	0.12534	0.0239052	ATG4C	autophagy related 4C cysteine peptidase
8098379	5.74e-04	1.42e-04	3.851052	0.12481	0.04924362	WDR17	WD repeat domain 17
7938588	5.92e-04	1.47e-04	-3.842537	0.12227	-0.04202401		
7949373	5.64e-04	1.40e-04	-3.856208	0.12143	-0.0305342	ZNHIT2	zinc finger HIT-type containing 2
7892835	2.42e-04	5.57e-05	-4.085943	0.12057	-0.01996818		
8118804	5.13e-04	1.26e-04	-3.882722	0.1187	-0.03126382	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
8177669	2.61e-04	6.04e-05	4.0664	0.11671	0.02124908	GUSBP9///GUSBP3///SMA5///SMA4	glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
8070665	4.07e-04	9.75e-05	-3.94737	0.11661	-0.06225496	LOC102724428///SIK1	serine/threonine-protein kinase SIK1///salt inducible kinase 1
8102321	3.76e-04	8.95e-05	-3.968744	0.11651	-0.02542224	PLA2G12A	phospholipase A2 group XIIA
8047243	4.52e-04	1.09e-04	-3.918166	0.11606	-0.02945371	MARS2	methionyl-tRNA synthetase 2, mitochondrial
7969145	5.82e-04	1.44e-04	-3.847445	0.11571	-0.03456128	ARL11	ADP ribosylation factor like GTPase 11
8082846	5.64e-04	1.40e-04	-3.856148	0.11518	-0.03545534	EPHB1	EPH receptor B1
7936639	4.71e-04	1.15e-04	-3.906547	0.1149	-0.03065903		
8030557	5.29e-04	1.30e-04	-3.874498	0.11455	-0.0366914	ATF5	activating transcription factor 5
7995825	3.67e-04	8.72e-05	-3.975317	0.11304	-0.05151214	MT1F	metallothionein 1F
8052004	5.64e-04	1.40e-04	3.856204	0.11209	0.02758517	C2orf61	chromosome 2 open reading frame 61
8142036	3.73e-04	8.88e-05	-3.970708	0.11195	-0.02672474	SRPK2	SRSF protein kinase 2
8119132	5.39e-04	1.33e-04	-3.868983	0.11005	-0.04581517	FGD2	FYVE, RhoGEF and PH domain containing 2
7954434	5.45e-04	1.35e-04	-3.865629	0.10999	-0.03475343		
8020466	5.99e-04	1.49e-04	-3.839304	0.10963	-0.03295456		
8180332	2.13e-04	4.84e-05	-4.120256	0.10824	-0.00699209	UBE2D3	ubiquitin conjugating enzyme E2 D3
8118509	4.51e-04	1.09e-04	3.918969	0.10802	0.01745767	PPT2-EGFL8///EGFL8///PPT2	PPT2-EGFL8 readthrough (NMD candidate)///EGF like domain multiple 8///palmitoyl-protein thioesterase 2
8068401	5.04e-04	1.24e-04	-3.887297	0.10753	-0.03282854	CBR1	carbonyl reductase 1
8061497	4.61e-04	1.12e-04	3.912114	0.10689	0.03832575	FRG1BP	FSHD region gene 1 family member B, pseudogene
7922058	5.95e-04	1.48e-04	3.841171	0.10673	0.0306719	ADCY10	adenylate cyclase 10, soluble
8126312	4.43e-04	1.07e-04	-3.923734	0.10367	-0.01732758	TFEB	transcription factor EB
7893905	3.59e-04	8.52e-05	-3.981017	0.10356	-0.023673		
7899882	5.73e-04	1.42e-04	3.851613	0.10281	0.04136556		
7919580	6.01e-04	1.50e-04	-3.838177	0.10257	-0.02506079	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
7919596	6.01e-04	1.50e-04	-3.838177	0.10257	-0.02506079	LOC100132147///LOC440570	uncharacterized LOC100132147///uncharacterized LOC440570
7908508	5.91e-04	1.47e-04	3.842967	0.0997	0.0310962	CRB1	crumbs 1, cell polarity complex component
8046530	5.80e-04	1.44e-04	-3.84846	0.09872	-0.0243923	HOXD11	homeobox D11
8180284	3.98e-04	9.52e-05	-3.953268	0.0983	-0.03002412	RPL13	ribosomal protein L13
8031157	5.34e-04	1.31e-04	-3.871682	0.09537	-0.02440328	TTYH1	tweety family member 1
8145894	3.12e-04	7.33e-05	4.018712	0.09364	0.01279552	ASH2L	ASH2 like histone lysine methyltransferase complex subunit
8145281	4.00e-04	9.57e-05	3.952125	0.0926	0.01743306	SLC25A37	solute carrier family 25 member 37
7895743	5.60e-04	1.38e-04	-3.858493	0.09137	-0.06760134		
8108403	3.25e-04	7.63e-05	4.008645	0.0894	0.01089368	SNHG4///MATR3	small nucleolar RNA host gene 4///matrin 3
7907466	4.27e-04	1.03e-04	3.934	0.08908	0.0202049	CENPL///DARS2	centromere protein L///aspartyl-tRNA synthetase 2, mitochondrial
8063283	3.22e-04	7.56e-05	-4.010975	0.08836	-0.01762998	CSE1L	chromosome segregation 1 like
8173825	5.90e-04	1.47e-04	3.843598	0.08698	0.05299284	RPS6KA6	ribosomal protein S6 kinase A6
7928395	3.97e-04	9.50e-05	-3.953747	0.08438	-0.01849988	FLJ44715///FUT11	uncharacterized LOC386671///fucosyltransferase 11
7896139	3.50e-04	8.27e-05	-3.988465	0.08191	-0.0248178		
7925128	5.03e-04	1.23e-04	-3.888158	0.07884	-0.02507421		
8138504	4.73e-04	1.15e-04	3.905515	0.07824	0.03531678	RAPGEF5	Rap guanine nucleotide exchange factor 5
7908692	5.68e-04	1.41e-04	3.853946	0.07422	0.03567504	RPS10P7	ribosomal protein S10 pseudogene 7
8180296	4.69e-04	1.14e-04	-3.907657	0.07418	-0.01790636		
8033352	5.97e-04	1.49e-04	-3.840307	0.07254	-0.02579327	MBD3L3///MBD3L4///MBD3L5///MBD3L2	methyl-CpG binding domain protein 3 like 3///methyl-CpG binding domain protein 3 like 4///methyl-CpG binding domain protein 3 like 5///methyl-CpG binding domain protein 3 like 2
8038515	4.48e-04	1.08e-04	-3.920452	0.07229	-0.01755983	VRK3	vaccinia related kinase 3
7952404	6.18e-04	1.54e-04	-3.830581	0.0718	-0.03919778	OR8B8	olfactory receptor family 8 subfamily B member 8
8170850	3.44e-04	8.13e-05	-3.992734	0.06779	-0.02045496	EMD	emerin
8097080	2.60e-04	6.01e-05	4.067326	0.06726	0.0242367	SYNPO2	synaptopodin 2
8028652	3.98e-04	9.52e-05	-3.953319	0.06568	-0.06426121	ZFP36	ZFP36 ring finger protein
8137208	3.76e-04	8.94e-05	3.96897	0.06288	0.03086101	ATP6V0E2	ATPase H+ transporting V0 subunit e2
7900167	5.83e-04	1.45e-04	-3.846609	0.06267	-0.02829142	CDCA8	cell division cycle associated 8
7905999	5.38e-04	1.33e-04	-3.869169	0.06241	-0.02192509	RUSC1	RUN and SH3 domain containing 1
8117128	5.65e-04	1.40e-04	-3.85572	0.06063	-0.03341456	E2F3	E2F transcription factor 3
7899939	4.37e-04	1.05e-04	-3.927809	0.05939	-0.03332625	GJA4	gap junction protein alpha 4
7972577	3.84e-04	9.15e-05	-3.963353	0.05546	-0.02266487	RPS26P11///RPS26	ribosomal protein S26 pseudogene 11///ribosomal protein S26
7899486	5.34e-04	1.32e-04	-3.871414	0.05411	-0.02047795	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
8096733	4.02e-04	9.62e-05	-3.950636	0.0539	-0.04241012	SGMS2	sphingomyelin synthase 2
8115606	4.34e-04	1.05e-04	3.929619	0.05374	0.02006622	SLU7	SLU7 homolog, splicing factor
